,userid,version,sum_gamerounds,retention_1,retention_7
31368,3490314,gate_30,21,False,False
31369,3490360,gate_40,17,False,False
31370,3490472,gate_30,0,False,False
31371,3490511,gate_40,1,False,False
31372,3490535,gate_30,149,True,True
31373,3490856,gate_30,19,True,False
31374,3490864,gate_30,53,False,True
31375,3490944,gate_40,1,True,False
31376,3491128,gate_30,7,False,False
31377,3491220,gate_30,71,False,False
31378,3491291,gate_40,70,True,False
31379,3491307,gate_30,5,False,False
31380,3491389,gate_30,0,False,False
31381,3491407,gate_40,69,True,False
31382,3491443,gate_30,2,False,False
31383,3491547,gate_30,0,True,False
31384,3491576,gate_30,26,True,False
31385,3491751,gate_40,8,False,False
31386,3491874,gate_30,5,False,False
31387,3492013,gate_30,41,False,False
31388,3492067,gate_40,52,True,False
31389,3492111,gate_30,22,False,False
31390,3492396,gate_40,1,False,False
31391,3492658,gate_40,9,False,False
31392,3492693,gate_40,25,True,False
31393,3492777,gate_40,10,True,False
31394,3492940,gate_30,3,False,False
31395,3493008,gate_30,14,False,False
31396,3493109,gate_40,275,True,True
31397,3493266,gate_40,38,True,False
31398,3493275,gate_30,1,False,False
31399,3493289,gate_30,2,False,False
31400,3493314,gate_30,7,False,False
31401,3493320,gate_30,5,False,False
31402,3493811,gate_30,16,True,False
31403,3493824,gate_40,82,True,False
31404,3493874,gate_30,20,False,False
31405,3494021,gate_40,28,True,False
31406,3494052,gate_40,4,False,False
31407,3494319,gate_40,9,False,True
31408,3494431,gate_30,25,True,False
31409,3494537,gate_30,3,False,False
31410,3494541,gate_40,30,False,False
31411,3494597,gate_40,11,False,False
31412,3494795,gate_30,2,True,False
31413,3494798,gate_40,111,True,True
31414,3495006,gate_30,14,True,False
31415,3495154,gate_40,2,False,False
31416,3495454,gate_40,33,True,False
31417,3495620,gate_40,122,True,False
31418,3495734,gate_40,159,True,False
31419,3495995,gate_30,89,True,True
31420,3496035,gate_30,4,False,False
31421,3496516,gate_30,63,True,False
31422,3496532,gate_30,38,False,False
31423,3496635,gate_40,31,True,False
31424,3496673,gate_30,48,True,False
31425,3496688,gate_30,48,True,False
31426,3496777,gate_40,136,True,True
31427,3497126,gate_30,12,True,False
31428,3497152,gate_30,313,True,True
31429,3497162,gate_30,14,False,False
31430,3497541,gate_40,44,True,False
31431,3497688,gate_30,77,False,True
31432,3497692,gate_30,8,False,False
31433,3497744,gate_40,52,True,False
31434,3497816,gate_40,12,False,False
31435,3498069,gate_30,1,False,False
31436,3498500,gate_40,40,True,True
31437,3498563,gate_40,1,False,False
31438,3498613,gate_40,306,True,True
31439,3498633,gate_40,7,False,False
31440,3498917,gate_30,221,True,False
31441,3498962,gate_30,17,True,False
31442,3499370,gate_40,0,False,False
31443,3499416,gate_30,67,True,False
31444,3499612,gate_30,36,True,False
31445,3499852,gate_40,8,False,False
31446,3499878,gate_40,6,False,False
31447,3499911,gate_40,24,False,False
31448,3499954,gate_30,49,True,False
31449,3500167,gate_40,62,True,True
31450,3500287,gate_40,9,False,False
31451,3500787,gate_40,20,True,False
31452,3500801,gate_40,3,False,False
31453,3500821,gate_40,13,True,False
31454,3500942,gate_30,189,True,True
31455,3500974,gate_40,35,True,False
31456,3501026,gate_40,2,False,False
31457,3501125,gate_30,74,True,False
31458,3501154,gate_40,4,True,False
31459,3501221,gate_40,167,True,True
31460,3501319,gate_40,10,False,False
31461,3501442,gate_40,42,True,False
31462,3501464,gate_30,531,True,True
31463,3501476,gate_40,2,False,False
31464,3501558,gate_30,287,True,True
31465,3501667,gate_40,9,True,False
31466,3501701,gate_30,0,False,False
31467,3501779,gate_30,781,True,True
31468,3501822,gate_40,90,True,False
31469,3501924,gate_30,24,False,True
31470,3501927,gate_30,0,False,False
31471,3502055,gate_40,28,True,False
31472,3502131,gate_30,24,True,False
31473,3502134,gate_30,17,True,False
31474,3502182,gate_40,21,False,False
31475,3502183,gate_40,84,True,True
31476,3502318,gate_30,158,True,True
31477,3502332,gate_30,17,True,False
31478,3502335,gate_40,57,False,True
31479,3502351,gate_40,11,True,False
31480,3502357,gate_30,15,False,False
31481,3502625,gate_30,1,False,False
31482,3502735,gate_40,19,False,False
31483,3502986,gate_30,5,False,False
31484,3503033,gate_30,0,False,False
31485,3503161,gate_30,3,False,False
31486,3503234,gate_30,67,True,False
31487,3503349,gate_30,61,False,True
31488,3503383,gate_40,23,True,False
31489,3503418,gate_30,12,True,False
31490,3503431,gate_40,2,True,True
31491,3503434,gate_40,18,True,False
31492,3503475,gate_30,91,True,False
31493,3503595,gate_40,52,True,False
31494,3503632,gate_40,20,False,False
31495,3503748,gate_30,71,False,False
31496,3503852,gate_30,13,False,False
31497,3503898,gate_30,4,False,False
31498,3503919,gate_40,2,True,False
31499,3504092,gate_40,36,True,False
31500,3504230,gate_40,13,True,False
31501,3504460,gate_30,45,True,False
31502,3504924,gate_30,3,False,False
31503,3504942,gate_30,6,False,False
31504,3504953,gate_30,4,False,False
31505,3505171,gate_30,30,True,False
31506,3505574,gate_30,1,False,False
31507,3505596,gate_30,331,False,True
31508,3505822,gate_30,57,True,False
31509,3505900,gate_40,211,True,False
31510,3505908,gate_40,192,True,True
31511,3505912,gate_30,6,False,False
31512,3506020,gate_40,190,True,True
31513,3506156,gate_30,2,False,False
31514,3506424,gate_30,9,False,False
31515,3506788,gate_40,4,False,False
31516,3506883,gate_30,195,True,True
31517,3507116,gate_30,434,True,True
31518,3507347,gate_30,1,False,False
31519,3507535,gate_40,11,True,False
31520,3507782,gate_40,71,True,True
31521,3507980,gate_40,2,False,False
31522,3508201,gate_40,477,True,False
31523,3508371,gate_30,13,True,False
31524,3508388,gate_30,0,False,False
31525,3508503,gate_40,27,False,False
31526,3508552,gate_40,4,True,False
31527,3508671,gate_30,25,False,False
31528,3508809,gate_40,93,True,False
31529,3508927,gate_30,22,True,False
31530,3508979,gate_40,6,False,False
31531,3509083,gate_40,242,True,True
31532,3509176,gate_40,0,False,False
31533,3509241,gate_40,80,True,True
31534,3509352,gate_40,32,True,True
31535,3509558,gate_30,60,True,True
31536,3509587,gate_30,66,False,False
31537,3509659,gate_40,16,True,False
31538,3509918,gate_40,4,False,False
31539,3509930,gate_30,1,False,False
31540,3510064,gate_30,63,True,True
31541,3510108,gate_40,10,False,True
31542,3510161,gate_40,37,True,False
31543,3510388,gate_40,2,False,False
31544,3510572,gate_40,10,True,False
31545,3510721,gate_40,2,False,False
31546,3510753,gate_30,15,True,False
31547,3510980,gate_30,9,False,False
31548,3510985,gate_30,0,False,False
31549,3511014,gate_40,4,False,False
31550,3511209,gate_30,48,True,False
31551,3511211,gate_30,23,True,False
31552,3511281,gate_30,7,False,False
31553,3511973,gate_30,5,False,False
31554,3512019,gate_40,22,True,False
31555,3512054,gate_30,8,False,False
31556,3512064,gate_40,4,False,False
31557,3512161,gate_40,3,False,False
31558,3512172,gate_30,171,True,False
31559,3512282,gate_30,2,False,False
31560,3512304,gate_30,9,False,False
31561,3512313,gate_30,10,False,False
31562,3512539,gate_40,6,False,False
31563,3512721,gate_30,3,False,False
31564,3512747,gate_30,17,False,False
31565,3512764,gate_30,36,False,True
31566,3512807,gate_40,72,True,False
31567,3512820,gate_40,408,True,True
31568,3512994,gate_30,4,False,False
31569,3513076,gate_40,0,False,False
31570,3513104,gate_30,163,True,True
31571,3513134,gate_40,86,False,False
31572,3513296,gate_40,83,True,False
31573,3513387,gate_40,4,False,False
31574,3513397,gate_30,1,False,False
31575,3513420,gate_40,17,True,False
31576,3513421,gate_40,7,False,False
31577,3513444,gate_40,27,False,False
31578,3513528,gate_30,8,False,False
31579,3513548,gate_40,5,False,False
31580,3513578,gate_40,12,False,False
31581,3513685,gate_30,33,True,False
31582,3513781,gate_30,21,True,False
31583,3513795,gate_40,6,False,False
31584,3513926,gate_30,1,False,False
31585,3514016,gate_30,15,True,True
31586,3514221,gate_30,2,False,False
31587,3514263,gate_40,103,True,False
31588,3514293,gate_40,2,False,False
31589,3514634,gate_30,353,True,True
31590,3514691,gate_40,5,False,False
31591,3514982,gate_30,6,False,False
31592,3515128,gate_40,2,False,False
31593,3515173,gate_40,24,False,False
31594,3515205,gate_30,60,False,False
31595,3515222,gate_30,1,False,False
31596,3515228,gate_30,2,False,False
31597,3515347,gate_30,8,False,False
31598,3515502,gate_30,31,False,False
31599,3515596,gate_40,11,True,False
31600,3515673,gate_30,114,False,False
31601,3515822,gate_40,76,True,True
31602,3515870,gate_40,32,True,False
31603,3516059,gate_30,11,False,False
31604,3516106,gate_30,20,True,False
31605,3516138,gate_30,10,True,False
31606,3516179,gate_40,24,True,False
31607,3516339,gate_30,8,True,False
31608,3516621,gate_40,180,True,False
31609,3516741,gate_40,23,False,False
31610,3516873,gate_40,264,True,True
31611,3516962,gate_30,5,False,False
31612,3517110,gate_40,0,False,False
31613,3517182,gate_40,18,False,False
31614,3517385,gate_30,51,False,False
31615,3517513,gate_30,2,False,False
31616,3517523,gate_30,4,False,False
31617,3517627,gate_40,4,True,False
31618,3517643,gate_30,53,True,False
31619,3517774,gate_40,14,False,False
31620,3518104,gate_30,6,False,False
31621,3518172,gate_30,11,False,False
31622,3518215,gate_30,259,True,False
31623,3518235,gate_30,46,False,False
31624,3518244,gate_40,284,False,True
31625,3518460,gate_30,5,False,False
31626,3518538,gate_40,88,True,True
31627,3518765,gate_30,46,True,True
31628,3518821,gate_40,3,False,False
31629,3519336,gate_30,1,False,False
31630,3519477,gate_40,3,False,False
31631,3519485,gate_40,49,True,True
31632,3519554,gate_40,24,True,False
31633,3520079,gate_40,117,True,True
31634,3520123,gate_40,41,True,False
31635,3520178,gate_40,6,False,False
31636,3520189,gate_30,6,True,False
31637,3520502,gate_30,1,False,False
31638,3520623,gate_40,120,True,False
31639,3520795,gate_40,6,False,False
31640,3520872,gate_30,6,False,False
31641,3521052,gate_40,134,True,True
31642,3521144,gate_40,27,True,False
31643,3521244,gate_40,11,False,False
31644,3521314,gate_30,36,True,False
31645,3521379,gate_40,2,False,False
31646,3521488,gate_40,42,True,False
31647,3521563,gate_40,5,False,False
31648,3521664,gate_30,6,False,False
31649,3521775,gate_40,4,False,False
31650,3521800,gate_40,23,True,False
31651,3521823,gate_40,8,False,False
31652,3521902,gate_40,38,True,False
31653,3521915,gate_30,2,False,False
31654,3521958,gate_40,14,False,False
31655,3522035,gate_40,184,True,True
31656,3522104,gate_40,10,False,False
31657,3522117,gate_30,14,True,False
31658,3522202,gate_30,24,True,False
31659,3522294,gate_30,39,True,False
31660,3522310,gate_40,2,False,False
31661,3522336,gate_30,103,True,True
31662,3522449,gate_40,5,True,False
31663,3522559,gate_30,17,False,False
31664,3522863,gate_30,0,False,False
31665,3522956,gate_40,291,True,False
31666,3523041,gate_40,35,False,False
31667,3523084,gate_30,13,False,False
31668,3523198,gate_30,243,True,True
31669,3523227,gate_30,347,True,True
31670,3523256,gate_40,11,False,True
31671,3523286,gate_40,603,True,False
31672,3523298,gate_30,3,True,False
31673,3523410,gate_30,17,False,False
31674,3523446,gate_40,17,True,False
31675,3523506,gate_30,2,False,False
31676,3523540,gate_40,5,False,False
31677,3523615,gate_30,1,False,False
31678,3523801,gate_40,38,True,False
31679,3523955,gate_40,3,True,False
31680,3523962,gate_40,2,False,False
31681,3524000,gate_40,1,False,False
31682,3524312,gate_30,2,False,False
31683,3524356,gate_30,39,False,False
31684,3524639,gate_40,45,False,False
31685,3524826,gate_30,14,False,False
31686,3525013,gate_40,5,False,False
31687,3525118,gate_40,74,True,False
31688,3525210,gate_40,128,True,True
31689,3525257,gate_30,5,False,False
31690,3525556,gate_30,4,False,False
31691,3525642,gate_40,19,True,True
31692,3525656,gate_40,27,True,False
31693,3525685,gate_30,1,False,False
31694,3525743,gate_40,26,False,False
31695,3525757,gate_40,176,False,True
31696,3525768,gate_40,24,True,False
31697,3525879,gate_40,2,False,False
31698,3525907,gate_40,167,True,True
31699,3525933,gate_30,11,True,False
31700,3526104,gate_30,3,False,False
31701,3526227,gate_40,14,True,False
31702,3526247,gate_30,9,False,True
31703,3526272,gate_40,14,True,False
31704,3526341,gate_30,23,False,False
31705,3526371,gate_40,11,True,False
31706,3526461,gate_30,0,False,False
31707,3526468,gate_30,69,False,True
31708,3526766,gate_40,5,False,False
31709,3526900,gate_40,85,True,False
31710,3526917,gate_30,83,False,False
31711,3527128,gate_30,19,True,False
31712,3527230,gate_30,671,True,True
31713,3527346,gate_40,105,True,False
31714,3527389,gate_30,18,False,False
31715,3527686,gate_30,37,True,False
31716,3527856,gate_40,61,True,False
31717,3528010,gate_30,2,False,False
31718,3528108,gate_30,35,True,True
31719,3528109,gate_30,10,False,False
31720,3528126,gate_30,176,True,False
31721,3528248,gate_40,13,False,False
31722,3528370,gate_30,4,False,False
31723,3528507,gate_30,182,False,False
31724,3528577,gate_30,24,True,False
31725,3528671,gate_30,42,False,False
31726,3528699,gate_30,1,False,False
31727,3529173,gate_40,4,False,False
31728,3529215,gate_40,17,False,False
31729,3529296,gate_40,47,True,False
31730,3529679,gate_30,12,False,False
31731,3529971,gate_40,6,False,False
31732,3530025,gate_40,167,False,True
31733,3530071,gate_30,9,False,False
31734,3530097,gate_40,71,True,False
31735,3530154,gate_30,4,False,False
31736,3530178,gate_30,16,True,False
31737,3530466,gate_40,138,True,False
31738,3530512,gate_30,18,True,False
31739,3530545,gate_40,9,False,False
31740,3530801,gate_30,33,True,False
31741,3530833,gate_40,28,True,False
31742,3530851,gate_30,34,True,False
31743,3530923,gate_40,1,False,False
31744,3530996,gate_30,78,True,False
31745,3531273,gate_40,10,False,False
31746,3531352,gate_40,8,True,False
31747,3531363,gate_30,108,True,False
31748,3531430,gate_30,192,False,True
31749,3531509,gate_30,6,False,False
31750,3531559,gate_30,49,True,False
31751,3531770,gate_40,77,True,False
31752,3532055,gate_40,12,True,False
31753,3532215,gate_40,11,False,False
31754,3532290,gate_40,17,False,False
31755,3532403,gate_40,9,True,False
31756,3532505,gate_30,3,False,False
31757,3532723,gate_40,6,True,False
31758,3532753,gate_30,155,True,False
31759,3532769,gate_30,7,False,False
31760,3532801,gate_40,3,False,False
31761,3532928,gate_40,161,True,True
31762,3532938,gate_30,212,True,False
31763,3533109,gate_30,6,False,False
31764,3533134,gate_30,22,False,False
31765,3533245,gate_40,88,False,True
31766,3533258,gate_30,14,True,False
31767,3533383,gate_40,15,False,False
31768,3533411,gate_40,14,False,False
31769,3533449,gate_30,5,True,False
31770,3533520,gate_40,119,True,True
31771,3533724,gate_30,13,True,False
31772,3533785,gate_40,20,True,False
31773,3533863,gate_30,212,True,True
31774,3533875,gate_40,5,False,False
31775,3533877,gate_40,0,False,False
31776,3534143,gate_30,6,False,False
31777,3534174,gate_30,28,True,True
31778,3534228,gate_30,107,True,False
31779,3534345,gate_40,54,True,False
31780,3534423,gate_30,7,True,False
31781,3534635,gate_40,29,True,False
31782,3534745,gate_40,1,False,False
31783,3534863,gate_30,3,False,False
31784,3534922,gate_30,25,True,False
31785,3535041,gate_40,2,False,False
31786,3535125,gate_40,0,False,False
31787,3535324,gate_40,1,False,False
31788,3535325,gate_30,14,False,False
31789,3535354,gate_30,8,True,False
31790,3535497,gate_30,6,False,False
31791,3535552,gate_30,14,True,False
31792,3535568,gate_40,1,False,False
31793,3535878,gate_30,419,True,True
31794,3535997,gate_30,24,True,False
31795,3536214,gate_40,6,True,False
31796,3536418,gate_40,231,True,True
31797,3536465,gate_40,547,True,True
31798,3536472,gate_40,10,False,False
31799,3536670,gate_30,3,False,False
31800,3536727,gate_30,37,False,False
31801,3536992,gate_30,5,False,True
31802,3537019,gate_40,21,True,True
31803,3537052,gate_40,30,True,True
31804,3537228,gate_30,20,False,False
31805,3537335,gate_40,1,False,False
31806,3537352,gate_40,0,False,False
31807,3537694,gate_30,17,False,False
31808,3537701,gate_40,14,True,False
31809,3537780,gate_30,25,False,False
31810,3537856,gate_40,1,False,False
31811,3538294,gate_30,2,False,False
31812,3538310,gate_30,35,True,False
31813,3538316,gate_40,30,False,False
31814,3538395,gate_40,1,False,False
31815,3538593,gate_40,10,False,False
31816,3538637,gate_40,259,True,True
31817,3538702,gate_30,6,False,False
31818,3538780,gate_30,13,False,True
31819,3538798,gate_30,23,False,False
31820,3538811,gate_30,69,True,True
31821,3538866,gate_30,1,False,False
31822,3539098,gate_40,28,True,False
31823,3539105,gate_40,30,True,False
31824,3539315,gate_30,4,False,False
31825,3539364,gate_40,206,True,True
31826,3539434,gate_30,4,False,False
31827,3539465,gate_40,12,False,False
31828,3539528,gate_40,0,False,False
31829,3539632,gate_40,10,False,False
31830,3539668,gate_40,24,True,False
31831,3539913,gate_40,26,True,False
31832,3539921,gate_40,1,False,False
31833,3540018,gate_40,180,True,True
31834,3540090,gate_30,65,True,False
31835,3540217,gate_40,9,False,False
31836,3540676,gate_40,92,True,True
31837,3540776,gate_30,32,False,False
31838,3540820,gate_40,2,False,False
31839,3541122,gate_30,12,True,False
31840,3541178,gate_30,106,True,True
31841,3541443,gate_30,388,True,True
31842,3541471,gate_40,3,True,False
31843,3541727,gate_40,2,False,False
31844,3541728,gate_40,44,True,False
31845,3541732,gate_40,1,False,False
31846,3541753,gate_30,1,False,False
31847,3541946,gate_40,12,True,False
31848,3542186,gate_40,3,False,False
31849,3542254,gate_40,0,False,False
31850,3542305,gate_40,75,True,True
31851,3542319,gate_30,446,True,True
31852,3542399,gate_30,11,False,False
31853,3542622,gate_40,459,True,True
31854,3542634,gate_40,7,True,False
31855,3542651,gate_30,228,True,False
31856,3542692,gate_30,6,False,False
31857,3542807,gate_40,2,False,False
31858,3542822,gate_40,6,False,False
31859,3542890,gate_30,1,False,False
31860,3542983,gate_30,101,True,False
31861,3543379,gate_40,10,False,False
31862,3543534,gate_40,4,False,False
31863,3543556,gate_40,115,False,True
31864,3543625,gate_40,4,False,False
31865,3543768,gate_40,23,True,False
31866,3543824,gate_30,5,True,False
31867,3543841,gate_30,27,True,False
31868,3543884,gate_30,0,False,False
31869,3543960,gate_30,58,True,False
31870,3543980,gate_30,87,True,True
31871,3544241,gate_40,15,False,False
31872,3544266,gate_40,15,False,False
31873,3544310,gate_40,348,True,True
31874,3544418,gate_40,6,False,False
31875,3544482,gate_30,562,True,True
31876,3544550,gate_40,90,True,True
31877,3544652,gate_30,7,False,False
31878,3544738,gate_30,48,False,True
31879,3544742,gate_40,62,True,False
31880,3544821,gate_40,14,False,False
31881,3545192,gate_40,51,True,False
31882,3545222,gate_30,45,False,False
31883,3545268,gate_40,12,False,False
31884,3545294,gate_40,89,True,True
31885,3545340,gate_30,27,False,False
31886,3545611,gate_40,12,True,False
31887,3545619,gate_40,21,True,False
31888,3545644,gate_30,9,True,False
31889,3545751,gate_30,3,False,False
31890,3545816,gate_40,4,False,False
31891,3546046,gate_40,0,False,False
31892,3546066,gate_40,127,True,True
31893,3546392,gate_40,4,False,False
31894,3546482,gate_30,52,False,True
31895,3546594,gate_30,1,False,False
31896,3546690,gate_40,35,False,True
31897,3546773,gate_40,22,False,False
31898,3546774,gate_30,1,False,False
31899,3546898,gate_30,17,True,False
31900,3546914,gate_40,4,False,False
31901,3546973,gate_30,37,True,False
31902,3546981,gate_30,1011,True,True
31903,3547108,gate_30,3,False,False
31904,3547693,gate_40,3,False,False
31905,3547723,gate_40,96,True,False
31906,3547887,gate_30,0,False,False
31907,3547890,gate_40,3,True,False
31908,3548285,gate_30,2,False,False
31909,3548535,gate_40,3,False,False
31910,3548539,gate_30,39,True,False
31911,3548957,gate_30,35,True,False
31912,3549310,gate_40,1,False,False
31913,3549329,gate_30,1,False,False
31914,3549470,gate_30,6,False,False
31915,3549478,gate_30,11,False,False
31916,3549485,gate_40,29,True,True
31917,3549713,gate_40,1,False,True
31918,3549979,gate_30,4,False,False
31919,3550020,gate_40,32,False,False
31920,3550062,gate_30,87,True,False
31921,3550088,gate_40,15,False,False
31922,3550201,gate_30,14,False,False
31923,3550240,gate_30,33,True,True
31924,3550249,gate_40,357,True,True
31925,3550421,gate_40,14,False,False
31926,3550472,gate_30,6,False,False
31927,3550576,gate_30,32,False,True
31928,3550583,gate_40,7,False,False
31929,3550695,gate_40,413,True,True
31930,3550881,gate_30,95,True,False
31931,3550901,gate_40,12,True,False
31932,3550947,gate_40,10,True,True
31933,3551041,gate_40,32,False,False
31934,3551063,gate_30,3,False,False
31935,3551198,gate_40,54,True,False
31936,3551375,gate_40,95,True,False
31937,3551408,gate_30,8,False,False
31938,3551490,gate_40,30,True,False
31939,3551513,gate_30,96,True,True
31940,3551519,gate_30,25,True,False
31941,3551558,gate_40,6,False,False
31942,3551562,gate_30,1,False,False
31943,3551566,gate_40,11,False,False
31944,3551654,gate_40,273,True,True
31945,3552083,gate_40,101,True,False
31946,3552153,gate_30,2,False,False
31947,3552270,gate_40,25,True,False
31948,3552375,gate_30,8,True,False
31949,3552389,gate_40,74,True,False
31950,3552436,gate_30,531,True,True
31951,3552458,gate_40,16,False,False
31952,3552557,gate_30,33,True,False
31953,3552748,gate_40,0,False,False
31954,3552794,gate_30,76,False,False
31955,3552867,gate_40,19,False,False
31956,3553080,gate_30,16,False,False
31957,3553199,gate_40,19,False,False
31958,3553209,gate_30,1,False,False
31959,3553608,gate_30,34,False,True
31960,3553650,gate_30,36,False,False
31961,3553669,gate_40,11,False,False
31962,3553970,gate_40,41,True,True
31963,3554045,gate_30,71,True,False
31964,3554264,gate_30,39,True,False
31965,3554404,gate_40,3,False,False
31966,3554514,gate_30,14,True,False
31967,3554567,gate_40,9,False,False
31968,3554604,gate_30,6,False,False
31969,3554702,gate_40,107,True,True
31970,3554815,gate_40,27,True,False
31971,3554957,gate_30,24,False,False
31972,3555080,gate_40,0,False,False
31973,3555111,gate_40,3,False,False
31974,3555142,gate_30,1,False,False
31975,3555184,gate_30,5,False,False
31976,3555361,gate_30,20,False,False
31977,3555386,gate_40,4,False,False
31978,3555469,gate_40,72,True,True
31979,3555513,gate_40,9,False,False
31980,3555682,gate_40,13,False,False
31981,3555702,gate_40,18,False,False
31982,3555827,gate_30,95,True,False
31983,3555835,gate_30,29,False,False
31984,3556112,gate_40,28,True,False
31985,3556196,gate_40,8,False,False
31986,3556496,gate_30,56,True,False
31987,3556734,gate_40,4,False,False
31988,3556873,gate_40,30,True,False
31989,3556972,gate_30,0,False,False
31990,3556992,gate_40,39,False,False
31991,3557172,gate_30,18,False,False
31992,3557329,gate_40,6,False,False
31993,3557606,gate_40,96,True,False
31994,3557628,gate_40,73,True,True
31995,3558026,gate_40,1,False,False
31996,3558057,gate_40,6,True,False
31997,3558203,gate_30,5,False,False
31998,3558252,gate_40,7,False,False
31999,3558410,gate_40,5,True,False
32000,3558570,gate_30,21,True,False
32001,3558596,gate_30,0,False,False
32002,3558687,gate_30,11,False,False
32003,3558842,gate_40,13,True,False
32004,3558887,gate_40,27,False,False
32005,3558899,gate_30,1,False,False
32006,3559004,gate_30,238,True,True
32007,3559061,gate_30,1,False,False
32008,3559098,gate_30,196,True,True
32009,3559149,gate_30,1,False,False
32010,3559241,gate_30,14,False,False
32011,3559278,gate_40,35,True,True
32012,3559353,gate_40,217,True,False
32013,3559355,gate_30,13,True,False
32014,3559777,gate_40,13,True,True
32015,3559799,gate_40,90,False,True
32016,3560077,gate_30,23,False,False
32017,3560272,gate_30,7,False,False
32018,3560325,gate_40,17,True,False
32019,3560468,gate_30,14,False,False
32020,3560718,gate_30,0,False,False
32021,3560805,gate_30,28,True,False
32022,3560845,gate_40,2,True,False
32023,3560945,gate_30,21,False,False
32024,3560999,gate_40,8,False,False
32025,3561332,gate_40,0,False,False
32026,3561458,gate_30,2,False,False
32027,3561491,gate_30,89,True,False
32028,3562021,gate_40,35,True,True
32029,3562431,gate_30,1,False,False
32030,3562486,gate_30,879,True,True
32031,3562571,gate_40,181,True,True
32032,3562639,gate_40,244,True,True
32033,3562830,gate_40,4,False,False
32034,3562942,gate_40,24,False,False
32035,3563173,gate_40,16,False,False
32036,3563192,gate_40,54,True,False
32037,3563225,gate_40,1,False,False
32038,3563331,gate_30,1,False,False
32039,3563457,gate_30,4,False,False
32040,3563553,gate_40,14,True,False
32041,3563746,gate_30,143,False,True
32042,3563753,gate_40,25,True,True
32043,3563784,gate_40,9,False,False
32044,3563786,gate_40,819,True,True
32045,3563811,gate_40,4,False,False
32046,3563931,gate_40,0,False,False
32047,3564025,gate_30,36,False,False
32048,3564342,gate_40,36,True,False
32049,3564632,gate_30,37,False,True
32050,3564681,gate_40,6,False,False
32051,3564910,gate_30,9,False,False
32052,3564957,gate_30,72,False,True
32053,3565132,gate_40,37,True,False
32054,3565138,gate_40,31,True,False
32055,3565149,gate_40,78,True,False
32056,3565408,gate_40,62,False,False
32057,3565423,gate_40,11,False,False
32058,3565458,gate_30,78,True,False
32059,3565532,gate_40,55,False,False
32060,3565706,gate_30,3,True,False
32061,3565812,gate_30,16,True,True
32062,3565933,gate_30,43,True,False
32063,3565971,gate_40,105,True,True
32064,3565991,gate_30,1,False,False
32065,3566197,gate_40,7,True,False
32066,3566366,gate_40,42,True,False
32067,3566393,gate_30,12,True,False
32068,3566478,gate_40,0,True,False
32069,3566493,gate_30,43,True,False
32070,3566526,gate_40,3,False,False
32071,3566624,gate_30,52,False,True
32072,3566730,gate_40,9,False,False
32073,3566774,gate_30,41,True,True
32074,3566793,gate_30,9,False,False
32075,3566822,gate_40,45,True,True
32076,3567218,gate_30,16,True,False
32077,3567490,gate_40,77,True,False
32078,3567574,gate_30,13,True,False
32079,3567645,gate_40,18,True,False
32080,3567655,gate_40,2,False,False
32081,3567796,gate_40,5,False,False
32082,3567806,gate_30,44,False,False
32083,3567972,gate_40,5,False,False
32084,3568136,gate_40,483,True,True
32085,3568190,gate_40,17,True,False
32086,3568196,gate_30,158,True,True
32087,3568253,gate_40,11,False,False
32088,3568324,gate_40,47,False,False
32089,3568353,gate_40,31,True,False
32090,3568355,gate_30,21,True,False
32091,3568411,gate_30,2,False,False
32092,3568417,gate_30,3,False,False
32093,3568493,gate_30,1,False,False
32094,3568544,gate_30,40,True,True
32095,3568786,gate_30,5,False,False
32096,3568970,gate_30,15,False,False
32097,3569032,gate_30,6,False,False
32098,3569166,gate_40,13,False,False
32099,3569198,gate_40,3,False,False
32100,3569291,gate_40,53,False,False
32101,3569308,gate_30,37,True,False
32102,3569548,gate_40,7,False,False
32103,3569581,gate_40,26,False,False
32104,3569668,gate_30,0,False,False
32105,3569834,gate_30,41,False,False
32106,3569860,gate_40,19,True,False
32107,3569956,gate_40,24,False,False
32108,3570409,gate_30,6,False,False
32109,3570589,gate_30,200,True,True
32110,3570658,gate_40,102,True,False
32111,3570761,gate_40,55,True,False
32112,3571155,gate_40,1,False,False
32113,3571164,gate_40,127,True,True
32114,3571212,gate_30,17,False,True
32115,3571344,gate_40,422,True,True
32116,3571437,gate_40,41,True,True
32117,3571556,gate_30,63,True,True
32118,3571666,gate_40,177,True,True
32119,3571775,gate_40,38,False,False
32120,3571786,gate_40,265,True,True
32121,3571904,gate_40,6,True,False
32122,3571944,gate_40,9,False,False
32123,3572124,gate_40,14,False,False
32124,3572164,gate_40,29,True,False
32125,3572637,gate_40,9,False,False
32126,3572844,gate_30,5,False,False
32127,3573035,gate_30,20,True,False
32128,3573103,gate_40,2,False,False
32129,3573191,gate_40,29,True,False
32130,3573206,gate_40,4,False,False
32131,3573282,gate_30,75,False,True
32132,3573305,gate_30,4,False,False
32133,3573572,gate_40,1,False,False
32134,3573675,gate_30,122,True,False
32135,3573805,gate_30,2,False,False
32136,3573826,gate_30,19,True,False
32137,3573937,gate_30,11,False,False
32138,3574076,gate_30,16,False,False
32139,3574109,gate_40,61,True,False
32140,3574129,gate_40,136,True,True
32141,3574229,gate_40,12,False,False
32142,3574259,gate_40,16,True,False
32143,3574357,gate_40,121,True,False
